dzielnica,cena,cena_m2,powierzchnia,rok_budowy,wlasnosc,zabudowa,stan,pietro,pietro_max,czynsz,pokoje,material,winda,rynek,ogloszeniodawca,balkon,ogrod,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,link,odleglosc_metro,odleglosc_centrum
Białołęka,560000.0,9327.0,60.04,2021.0,building_ownership::full_ownership,,construction_status::to_completion,5.0,5.0,595,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.32012,20.99935,https://www.otodom.pl/pl/oferta/rozkladowe-3-pok-mieszkanie-w-stanie-deweloperskim-ID4hCln,3.5628810730111207,9.840209259072795
Praga-Południe,428000.0,12588.0,34.0,1967.0,building_ownership::co_operative_ownership,building_type-15::block,,3.0,4.0,430,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.23614,21.00817,https://www.otodom.pl/pl/oferta/34-mkw-warszawa-praga-poludnie-ul-osowska-ID4j1Wh,0.08313974993480035,0.5122482052441053
Praga-Południe,648900.0,9685.0,67.0,1998.0,building_ownership::co_operative_ownership,building_type::tenement,construction_status::to_renovation,1.0,4.0,,3.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.24491,21.08878,https://www.otodom.pl/pl/oferta/wiatraczna-5-minut-3-pokoje-67m2-piwnica-ID4l7d9,3.1654285635391615,5.821167888608432
Śródmieście,9300000.0,58491.0,159.0,2018.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,,,5 500,4.0,,1,market::secondary,advertiser_type::agency,0,0,1,52.2311533,21.0024229,https://www.otodom.pl/pl/oferta/luksusowy-apartament-na-30-pietrze-zlota-44-ID4hyT7,0.4928797265461728,0.2549308653809872
Żoliborz,720000.0,12422.0,57.96,1971.0,,building_type-15::block,construction_status-67::ready_to_use,7.0,10.0,,3.0,building_material::other,1,market::secondary,advertiser_type::agency,1,0,0,52.270088344572,20.965469569836,https://www.otodom.pl/pl/oferta/3-pokoje-58m2-wloscianska-zoliborz-ID4l4oe,0.38623426096520524,5.082638246379141
Targówek,670000.0,11668.0,57.42,2022.0,,,,5.0,6.0,,3.0,,0,market::primary,advertiser_type::agency,0,0,0,52.27951,21.0242,https://www.otodom.pl/pl/oferta/mieszknie-3-pokojowe-balkon-przy-metrze-targowek-ID4k2lI,1.5988522874679902,5.455729472391612
Praga-Południe,640000.0,11636.0,55.0,1957.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,1.0,3.0,620,2.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.24401,21.09657,https://www.otodom.pl/pl/oferta/55m2-2-pokoje-grochow-swiezo-po-remoncie-ID4iHwu,3.701933601744664,6.313558954203743
Wilanów,440000.0,10732.0,41.0,1997.0,,,construction_status-67::ready_to_use,2.0,2.0,523,2.0,,0,market::secondary,advertiser_type::private,0,0,0,52.1616086,21.1246899,https://www.otodom.pl/pl/oferta/41-m2-dwa-pokoje-wilanow-bezposrednio-ID4kVex,5.293207722075027,11.232300756111618
Ursus,670000.0,12547.0,53.4,2005.0,building_ownership::full_ownership,building_type-15::block,,1.0,1.0,,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.1981828,20.8585876,https://www.otodom.pl/pl/oferta/okazja-3-pok-garaz-2-piwnice-wyposazone-ID4jxcM,6.037547322921698,10.716300576364201
Mokotów,703000.0,19703.0,35.68,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,0.0,7.0,,2.0,,1,market::primary,advertiser_type::agency,0,1,0,52.24525,20.92002,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-poblizu-stacji-metra-ID4g3Xd,0.6024461894681955,6.048163958653764
Praga-Południe,479900.0,9895.0,48.5,1964.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status::to_renovation,6.0,10.0,540,4.0,building_material::reinforced_concrete,1,market::secondary,advertiser_type::private,1,0,1,52.2470903,21.0970667,https://www.otodom.pl/pl/oferta/rondo-wiatraczna-48-5m2-4-pokoje-plus-4-m2-bezposr-ID4l5Nf,3.7223580531317855,6.42883549976644
Ochota,851499.0,18300.0,46.53,2024.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,1.0,4.0,,2.0,building_material-69::brick,1,market::primary,advertiser_type::developer,1,0,0,52.200512,20.964355,https://www.otodom.pl/pl/oferta/harfowa-9-nowoczesne-mieszkanie-m10-ID4fIXi,2.5122361441262244,4.484529206762709
Ochota,745000.0,13796.0,54.0,1970.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_renovation,2.0,4.0,400,3.0,,0,market::secondary,advertiser_type::agency,1,1,0,52.19629,20.97616,https://www.otodom.pl/pl/oferta/3-pokoje-piwnica-niski-czynsz-ID4le3C,1.7465054076660909,4.434841491181533
Wola,533400.0,19918.0,26.78,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,2.0,8.0,,1.0,,1,market::primary,advertiser_type::agency,1,0,0,52.2251283,20.9782803,https://www.otodom.pl/pl/oferta/dobra-lokata-kapitalu-nowa-kawalerka-wola-ID4kdBq,0.574106445483936,2.0284151676058553
Bemowo,440213.0,13900.0,31.67,2023.0,,building_type::apartment,construction_status::to_completion,2.0,8.0,400,1.0,building_material::other,1,market::primary,advertiser_type::agency,1,0,0,52.22749,20.88566,https://www.otodom.pl/pl/oferta/ladne-1-pokojowe-mieszkanie-31-67m2-na-bemowie-ID4l03x,2.4420230530420164,8.212861771820807
Wilanów,830000.0,15399.0,53.9,,,building_type::apartment,,1.0,4.0,800,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.1608237,21.0780113,https://www.otodom.pl/pl/oferta/idealnie-ciche-2-pokojowe-na-miasteczku-wilanow-ID4kLMJ,2.7535844178595346,9.284565103871165
Śródmieście,1500000.0,15000.0,100.0,1938.0,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,3.0,4.0,1 135,4.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.21061,21.04547,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-kamienicy-ID4leBq,2.4303720390590344,3.566607533188464
Ochota,529000.0,14050.0,37.65,1945.0,building_ownership::full_ownership,building_type::tenement,,4.0,5.0,620,2.0,building_material-69::brick,1,market::secondary,advertiser_type::private,0,0,0,52.22201565281866,20.985702568531018,https://www.otodom.pl/pl/oferta/mieszkanie-37-65-m2-grojecka-ochota-warszawa-ID4kRXE,1.0115904636039699,1.7564398433805573
Wilanów,960000.0,14286.0,67.2,2009.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,2.0,4.0,500,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.155288,21.08105,https://www.otodom.pl/pl/oferta/rewelacyjna-oferta-dla-rodziny-lub-na-inwestycje-ID4kOcL,2.485831416624406,9.917907084061023
Śródmieście,799000.0,15667.0,51.0,1950.0,,,,2.0,8.0,,2.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.25202,20.99874,https://www.otodom.pl/pl/oferta/2-3-pokoje-w-kamienicy-przy-ogrodzie-krasinskich-ID4l6A2,0.9266180966658075,2.311482695098669
Włochy,905944.0,11472.0,78.97,2023.0,,,,2.0,7.0,,4.0,,0,market::primary,advertiser_type::agency,1,0,0,52.19155,20.92802,https://www.otodom.pl/pl/oferta/4-pokoje-bez-prowizji-i-pcc-ID4liR1,5.0658186075193266,6.943840846894814
Mokotów,1739000.0,19989.0,87.0,2020.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,7.0,1 200,4.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.17582659,20.99693298,https://www.otodom.pl/pl/oferta/doskonale-87m2-32m2-taras-ochrona-blisko-metro-ID4kZ7B,1.0971566433289075,6.246049103819296
Białołęka,399829.0,9050.0,44.18,2023.0,,building_type::apartment,construction_status::to_completion,1.0,2.0,,3.0,building_material::other,1,market::primary,advertiser_type::agency,1,0,0,52.3212239,21.0774882,https://www.otodom.pl/pl/oferta/ustawne-44m2-zielona-okolica-gotowe-jesien-2023r-ID4l3Ip,3.747409330585616,11.075764138049282
Mokotów,813500.0,20658.0,39.38,2022.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,1.0,2.0,,2.0,building_material-69::brick,1,market::primary,advertiser_type::agency,0,0,0,52.2094315,21.0735266,https://www.otodom.pl/pl/oferta/gotowy-apartament-na-zielonym-dolnym-mokotowie-ID4lhb2,4.339146800882267,5.2221280050408145
Ursus,598900.0,13977.0,42.85,2012.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,0.0,6.0,,2.0,,1,market::secondary,advertiser_type::private,0,0,0,52.1897496,20.899275,https://www.otodom.pl/pl/oferta/urocze-gotowe-do-zamieszkanie-skorosze-43m2-ID4ldeR,5.689515628534733,8.643406135397006
Białołęka,805071.0,10100.0,79.71,2023.0,,,construction_status::to_completion,4.0,6.0,,4.0,,1,market::primary,advertiser_type::developer,1,0,0,52.322926,20.969229,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-modlinska-201-m20-ID4hV1y,4.612931779833347,10.446463032414451
Mokotów,591600.0,14500.0,40.8,,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,3.0,3.0,,2.0,,1,market::primary,advertiser_type::agency,1,0,0,52.21004,21.07637,https://www.otodom.pl/pl/oferta/2-pokoje-duzy-balkon-siekierki-ID4l7P8,4.523031994316465,5.3626178870746815
Ursynów,1705500.0,19267.0,88.52,,,,,1.0,4.0,,3.0,,0,market::primary,advertiser_type::agency,0,0,0,52.12868,21.06436,https://www.otodom.pl/pl/oferta/3-pokoje-przy-lesie-metro-ID4geMh,0.3340832683045964,12.127722051943065
Targówek,508423.0,12449.0,40.84,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,1.0,4.0,,2.0,building_material::silikat,1,market::primary,advertiser_type::agency,1,0,1,52.29738,21.03102,https://www.otodom.pl/pl/oferta/targowek-2-pokoje-za-12-449zl-m2-polecam-ID4lb4w,0.44559236947385183,7.496211875367615
Ursus,493000.0,11460.0,43.02,2023.0,,,,7.0,7.0,,2.0,,0,market::primary,advertiser_type::agency,1,0,0,52.20425,20.88079,https://www.otodom.pl/pl/oferta/ciche-i-sloneczne-mieszkanie-na-ursusie-ID4l899,4.611543782678288,9.063512591330781
Włochy,1149000.0,14780.0,77.74,2022.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,6.0,930,4.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2021723,20.9441906,https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-z-wyposazeniem-bez-pcc-ID4krbX,3.8171813741084417,5.343668653594651
Ochota,569600.0,17800.0,32.0,,building_ownership::full_ownership,building_type::tenement,construction_status-67::ready_to_use,0.0,,450,2.0,building_material-69::brick,1,market::secondary,advertiser_type::private,0,0,0,52.21739,20.97525,https://www.otodom.pl/pl/oferta/2-pokoje-stara-ochota-przy-placu-narutowicza-ID4kAVz,1.4570715311597415,2.634447285102308
Białołęka,531470.0,8843.0,60.1,2024.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,1.0,3.0,,3.0,building_material::silikat,1,market::primary,advertiser_type::developer,1,0,0,52.324253,21.048332,https://www.otodom.pl/pl/oferta/ustawne-3-pokojowe-mieszkanie-balkon-ul-ostrodzka-ID4ljJV,3.586322910914975,10.68374898813003
Ursynów,799000.0,12368.0,64.6,1993.0,building_ownership::full_ownership,,construction_status-67::ready_to_use,0.0,3.0,917,3.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.16507,21.02022,https://www.otodom.pl/pl/oferta/po-remoncie-3-pokoje-przy-metrze-ID4lcXT,0.5083513580303013,7.473811322453217
Rembertów,1300000.0,13402.0,97.0,2004.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,0.0,1.0,,3.0,building_material::breezeblock,0,market::secondary,advertiser_type::agency,0,1,0,52.2662,21.1614,https://www.otodom.pl/pl/oferta/rembertow-bezczynszowe-mieszkanie-z-ogrodkiem-ID4kwPu,7.083775003747306,11.249300796822784
Bemowo,540000.0,15000.0,36.0,,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,10.0,,2.0,,1,market::secondary,advertiser_type::private,1,0,0,52.2548985,20.9248606,https://www.otodom.pl/pl/oferta/2-pok-balkon-klima-kw-bezposrednio-ID4l0kk,1.62211951332218,6.099159022383008
Praga-Południe,880000.0,15439.0,57.0,2018.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,1.0,5.0,,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.25042,21.10258,https://www.otodom.pl/pl/oferta/wysoki-standard-dla-rodziny-15-min-do-centrum-ID4kAnm,4.109839298203959,6.893727767673501
Praga-Południe,1450700.0,17800.0,81.5,1938.0,building_ownership::full_ownership,,construction_status::to_renovation,2.0,3.0,,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.23035,21.05633,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-i-wlasnej-aranzacji-ID4jWij,2.0426977598132363,3.427688575365007
Bielany,695000.0,10327.0,67.3,1978.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status::to_renovation,5.0,15.0,"756,87",4.0,building_material::reinforced_concrete,1,market::secondary,advertiser_type::private,1,0,0,52.28191227985707,20.976434102935805,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-ul-klaudyny-bielany-ID4l1Lc,1.073262798201729,5.934016222673398
Włochy,590000.0,14507.0,40.67,2013.0,building_ownership::full_ownership,,construction_status-67::ready_to_use,1.0,5.0,640,2.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.2067404,20.8947776,https://www.otodom.pl/pl/oferta/2-pokoje-na-nowoczesnym-strzezonym-osiedlu-ID4kQ0e,3.9483876024812012,8.07305797075818
Bemowo,717000.0,13382.0,53.58,2023.0,,building_type::apartment,construction_status::to_completion,1.0,4.0,500,3.0,building_material-69::brick,1,market::primary,advertiser_type::agency,1,0,0,52.26002,20.90768,https://www.otodom.pl/pl/oferta/apartament-3-pokojowy-z-przestronnym-balkonem-ID4kd0z,2.2852900393692765,7.399673214563735
Wesoła,420000.0,8357.0,50.26,,building_ownership::full_ownership,,construction_status::to_renovation,2.0,4.0,860,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.2563,21.22641,https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-wesola-ID4kbd9,11.640497729046848,15.250071524626621
Mokotów,599000.0,17881.0,33.5,1960.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,4.0,4.0,300,1.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,0,0,0,52.2059285,21.0424811,https://www.otodom.pl/pl/oferta/mieszkanie-na-mokotowie-swietna-lokalizacja-ID4l8l0,2.3903211237932416,3.7926455491595945
Włochy,685000.0,11507.0,59.53,1999.0,building_ownership::full_ownership,,construction_status-67::ready_to_use,4.0,3.0,600,2.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.2032596,20.938595,https://www.otodom.pl/pl/oferta/mieszkanie-59-53-m-warszawa-ID4dXtN,3.8645533840960913,5.57967337465918
Ursus,519000.0,11467.0,45.26,2023.0,,building_type::apartment,construction_status::to_completion,7.0,7.0,,2.0,building_material::other,1,market::primary,advertiser_type::agency,1,0,0,52.2044154,20.8805653,https://www.otodom.pl/pl/oferta/2-pok-oddzielna-kuchnia-skm-i-km-na-2-3-kw-2023-ID4l352,4.603518915120939,9.07173929794819
Bemowo,864000.0,10524.0,82.1,2010.0,building_ownership::full_ownership,,construction_status-67::ready_to_use,3.0,3.0,913,4.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.24535,20.90026,https://www.otodom.pl/pl/oferta/duze-i-jasne-mieszkanie-na-bemowie-4-pokoje-ID4iLVe,1.1764808391003518,7.361281995166656
Białołęka,507000.0,10242.0,49.5,1910.0,building_ownership::full_ownership,building_type::tenement,construction_status::to_completion,1.0,2.0,,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.349824,20.93934059,https://www.otodom.pl/pl/oferta/piekna-kamienica-3-pok-bialoleka-nowodwory-ID4kNyF,7.222291657062093,13.894244996835894
Wola,670000.0,13673.0,49.0,1953.0,building_ownership::full_ownership,building_type::tenement,construction_status::to_renovation,2.0,4.0,670,2.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,0,0,0,52.244958,20.9876901,https://www.otodom.pl/pl/oferta/2pok-do-remontu-muranow-dzielna-ID4jfT3,0.9729947687522366,1.9312580295158888
Targówek,799000.0,12500.0,63.92,2005.0,building_ownership::full_ownership,building_type::apartment,,1.0,5.0,500,2.0,building_material::other,1,market::secondary,advertiser_type::agency,0,0,1,52.2823819,21.0653678,https://www.otodom.pl/pl/oferta/dwa-pokoje-taras-metro-kondratowicza-ID4h2D1,0.3300734342878733,6.9307774401114965
Białołęka,999000.0,15417.0,64.8,2013.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,4.0,4.0,800,4.0,building_material::breezeblock,1,market::secondary,advertiser_type::private,1,0,1,52.31280885842854,21.058945777246105,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-z-pieknym-widokiem-na-wawe-ID4l2jY,2.390871789612724,9.708454124799747
Śródmieście,769000.0,21361.0,36.0,1962.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,,,,2.0,building_material::reinforced_concrete,1,market::secondary,advertiser_type::agency,0,0,0,52.2371937,21.0098158,https://www.otodom.pl/pl/oferta/centrum-warszawy-metro-pelne-wyposazenie-ID4l7Ay,0.24190047357686473,0.6604687572414736
Wawer,1190000.0,10818.0,110.0,2019.0,,building_type::apartment,construction_status-67::ready_to_use,0.0,3.0,,4.0,building_material::other,0,market::secondary,advertiser_type::agency,1,0,1,52.1859007,21.1490307,https://www.otodom.pl/pl/oferta/dwupoziomowe-bezczynszowe-mieszkanie-z-ogrodkiem-ID4kRUT,8.200523816196567,10.99429572532255
Białołęka,520000.0,12683.0,41.0,2018.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,5.0,530,2.0,,1,market::secondary,advertiser_type::private,1,0,0,52.31972743338159,20.99798644377249,https://www.otodom.pl/pl/oferta/mieszkanie-41m2-bialoleka-bezposrednio-ID4kG3x,3.580284289360204,9.80135973177254
Bielany,699000.0,11650.0,60.0,1983.0,,building_type-15::block,,3.0,3.0,860,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.2728365,20.9238245,https://www.otodom.pl/pl/oferta/zielona-chomiczowka-3-pokoje-w-niskim-bloku-ID4kYg7,1.8298050467411082,7.227174130373969
Wola,720000.0,18643.0,38.62,2017.0,building_ownership::full_ownership,building_type::apartment,,4.0,8.0,400,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,0,52.2241243,20.9705224,https://www.otodom.pl/pl/oferta/mieszkanie-2pok-38m2-wola-ul-slawinska-ID4l9Gk,0.9096403012829601,2.5629312173365304
